generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
15310000,Valenictus_chulavistensis,Pontolis_barroni,20.356,0.681772,0.00578972,0.88064,0
15320000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.392328,-0.0417062,0.135772,0
15320000,Valenictus_chulavistensis,Pontolis_barroni,19.6832,0.419961,-0.0228916,0.588529,0
15330000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.573453,-0.0618346,0.155697,0
15330000,Pusa_caspica,Cystophora_cristata,18.7733,0.322247,0.025109,4.48866e-05,0
15330000,Valenictus_chulavistensis,Pontolis_magnus,17.5973,0.529439,0.0292946,0.558744,0
15340000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.511629,-0.0536019,0.173494,0
15340000,Valenictus_chulavistensis,Pontolis_magnus,16.8733,0.837686,-0.052378,0.876952,0
15350000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.351561,-0.02599,0.1559,0
15350000,Valenictus_chulavistensis,Pelagiarctos_sp_SDNHM_131041,13.1997,0.946,-0.058628,0.52484,0
15360000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.340301,-0.0208131,0.174338,0
15360000,Valenictus_chulavistensis,Imagotaria_downsi,19.4824,0.486761,0.0130267,0.931261,0
15370000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.332765,-0.0244565,0.13592,0
15370000,Arctocephalus_australis,Callorhinus_gilmorei,18.3195,0.22047,0.0101292,0.0383419,0
15370000,Valenictus_chulavistensis,Pontolis_magnus,18.4155,0.574623,-0.0121457,0.701017,0
15380000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.304538,-0.0219155,0.148116,0
15380000,Valenictus_chulavistensis,Pontolis_magnus,18.8421,1.55607,-0.0537628,0.607642,0
15390000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.368282,-0.0328125,0.12536,0
15390000,Valenictus_chulavistensis,Pontolis_magnus,18.4715,0.716744,0.00668225,0.59596,0
15400000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.387315,-0.0317601,0.124292,0
15400000,Valenictus_chulavistensis,Pontolis_magnus,19.2809,0.866661,-0.0804865,0.758383,0
